OmaTunniste,OmaItä,OmaPohjoinen,Kunta,vuosi,kk,siteid,longitude,latitude,rainfall_sum,t_mean_avg,t_mean_min,t_mean_max,rainfall_stddev
Kajaani,3535000,7115000,Kajaani,1993,2,2205,3535000,7115000,10,-7.217857161,-18,1.7,0.678466993
Kajaani,3535000,7115000,Kajaani,1993,3,2205,3535000,7115000,41,-3.751612891,-16.9,3.5,1.92158089
Kajaani,3535000,7115000,Kajaani,1993,4,2205,3535000,7115000,32,-0.393333322,-9.1,9.6,3.204881334
Kajaani,3535000,7115000,Kajaani,1993,5,2205,3535000,7115000,15,9.819354888,2.7,18.1,1.338431115
Kajaani,3535000,7115000,Kajaani,1993,6,2205,3535000,7115000,74,9.466666667,4.4,15,5.456620991
Kajaani,3535000,7115000,Kajaani,1993,7,2205,3535000,7115000,120,14.89032258,7.1,18.7,6.917330581
Kajaani,3535000,7115000,Kajaani,1993,8,2205,3535000,7115000,64,12.03548388,6.2,17.9,5.335013176
Kajaani,3535000,7115000,Kajaani,1993,9,2205,3535000,7115000,63,3.79333329,-0.6,8.4,5.73164236
Kajaani,3535000,7115000,Kajaani,1993,10,2205,3535000,7115000,86,-0.11935483,-6.6,9.1,4.869700042
Kajaani,3535000,7115000,Kajaani,1993,11,2205,3535000,7115000,4,-7.103333383,-21.2,0.6,0.434172485
Kajaani,3535000,7115000,Kajaani,1993,12,2205,3535000,7115000,51,-8.37419346,-26.1,0.2,2.640055392
Kajaani,3535000,7115000,Kajaani,1994,1,2205,3535000,7115000,40,-11.2225807,-24.6,0.5,2.312193019
Kajaani,3535000,7115000,Kajaani,1994,2,2205,3535000,7115000,6,-16.89285718,-29.4,-7.5,0.629940788
Kajaani,3535000,7115000,Kajaani,1994,3,2205,3535000,7115000,49,-5.967741929,-16,0.2,3.191386256
Kajaani,3535000,7115000,Kajaani,1994,4,2205,3535000,7115000,62,2.549999996,-2.6,9.9,3.990794004
Kajaani,3535000,7115000,Kajaani,1994,5,2205,3535000,7115000,26,5.512903229,1.2,13.4,2.11497477
Kajaani,3535000,7115000,Kajaani,1994,6,2205,3535000,7115000,68,12.22000008,8.3,16.5,3.876839571
Kajaani,3535000,7115000,Kajaani,1994,7,2205,3535000,7115000,45,16.57419343,10.6,22.2,3.604059837
Kajaani,3535000,7115000,Kajaani,1994,8,2205,3535000,7115000,30,13.36774189,6.7,19.4,2.701652222
Kajaani,3535000,7115000,Kajaani,1994,9,2205,3535000,7115000,72,7.773333359,4.3,11.6,3.682203239
Kajaani,3535000,7115000,Kajaani,1994,10,2205,3535000,7115000,77,1.790322559,-5.7,9.2,3.668523479
Kajaani,3535000,7115000,Kajaani,1994,11,2205,3535000,7115000,39,-5.383333291,-14.6,1.3,2.926101325
Kajaani,3535000,7115000,Kajaani,1994,12,2205,3535000,7115000,47,-4.490322602,-25.7,1.3,1.912606733
Kajaani,3535000,7115000,Kajaani,1995,1,2205,3535000,7115000,23,-6.9225807,-21.7,2.3,1.436842416
Kajaani,3535000,7115000,Kajaani,1995,2,2205,3535000,7115000,55,-5.089285706,-14.4,0.9,2.301080951
Kajaani,3535000,7115000,Kajaani,1995,3,2205,3535000,7115000,31,-2.358064501,-6.5,1.2,1.897366596
Kajaani,3535000,7115000,Kajaani,1995,4,2205,3535000,7115000,19,0.309999992,-4.6,6.4,1.425949976
Kajaani,3535000,7115000,Kajaani,1995,5,2205,3535000,7115000,63,6.751612959,-1.1,19.6,4.996557955
Kajaani,3535000,7115000,Kajaani,1995,6,2205,3535000,7115000,43,15.24666681,9.1,21,2.87298155
Kajaani,3535000,7115000,Kajaani,1995,7,2205,3535000,7115000,55,13.57096774,9.6,18.9,3.602866242
Kajaani,3535000,7115000,Kajaani,1995,8,2205,3535000,7115000,62,13.08064518,7.9,21.6,4.844240567
Kajaani,3535000,7115000,Kajaani,1995,9,2205,3535000,7115000,39,8.290000129,3.2,16.7,3.14203975
Kajaani,3535000,7115000,Kajaani,1995,10,2205,3535000,7115000,78,4.335483923,-8.2,11.1,3.982218542
Kajaani,3535000,7115000,Kajaani,1995,11,2205,3535000,7115000,25,-7.686666607,-23.5,0.1,1.7436255
Kajaani,3535000,7115000,Kajaani,1995,12,2205,3535000,7115000,12,-12.35483876,-27.1,-2.3,1.28263841
Kajaani,3535000,7115000,Kajaani,1996,1,2205,3535000,7115000,2,-7.467741941,-15.1,-0.3,0.249731038
Kajaani,3535000,7115000,Kajaani,1996,2,2205,3535000,7115000,27,-14.06206891,-24.5,-0.9,1.869511672
Kajaani,3535000,7115000,Kajaani,1996,3,2205,3535000,7115000,12,-5.212903194,-11.3,0.5,1.054432528
Kajaani,3535000,7115000,Kajaani,1996,4,2205,3535000,7115000,17,0.12999999,-4.3,5,1.278019301
Kajaani,3535000,7115000,Kajaani,1996,5,2205,3535000,7115000,65,5.664516106,-0.2,11.5,4.54132755
Kajaani,3535000,7115000,Kajaani,1996,6,2205,3535000,7115000,97,12.01999992,5.6,15.9,4.724720998
Kajaani,3535000,7115000,Kajaani,1996,7,2205,3535000,7115000,108,13.31612898,9.8,17.8,6.521098924
Kajaani,3535000,7115000,Kajaani,1996,8,2205,3535000,7115000,25,15.51935479,11,18.9,2.10427113
Kajaani,3535000,7115000,Kajaani,1996,9,2205,3535000,7115000,17,6.533333325,2.3,16,1.54659433
Kajaani,3535000,7115000,Kajaani,1996,10,2205,3535000,7115000,45,3.464516164,-4,7.6,2.062986665
Kajaani,3535000,7115000,Kajaani,1996,11,2205,3535000,7115000,70,-0.430000023,-10.7,7.1,4.551114553
Kajaani,3535000,7115000,Kajaani,1996,12,2205,3535000,7115000,21,-11.41612899,-27.4,1.7,1.535949148
Kajaani,3535000,7115000,Kajaani,1997,1,2205,3535000,7115000,25,-10.83548385,-24.2,3.7,1.514801524
Kajaani,3535000,7115000,Kajaani,1997,2,2205,3535000,7115000,41,-9.096428555,-19.1,2.8,2.501586798
Kajaani,3535000,7115000,Kajaani,1997,3,2205,3535000,7115000,32,-4.96451611,-14.4,3.3,1.722089254
Kajaani,3535000,7115000,Kajaani,1997,4,2205,3535000,7115000,36,-2.589999994,-8.9,3.4,2.139932322
Kajaani,3535000,7115000,Kajaani,1997,5,2205,3535000,7115000,31,4.919354883,0.4,11.3,1.966384161
Kajaani,3535000,7115000,Kajaani,1997,6,2205,3535000,7115000,50,14.43333337,4.8,20.9,3.437454284
Kajaani,3535000,7115000,Kajaani,1997,7,2205,3535000,7115000,86,17.56451616,11.5,23.1,4.659826015
Kajaani,3535000,7115000,Kajaani,1997,8,2205,3535000,7115000,39,15.12903214,9.1,20.9,2.988508457
Kajaani,3535000,7115000,Kajaani,1997,9,2205,3535000,7115000,50,8.640000049,2.6,13.9,2.856732319
Kajaani,3535000,7115000,Kajaani,1997,10,2205,3535000,7115000,29,-0.038709677,-6.6,4.8,1.54780455
Kajaani,3535000,7115000,Kajaani,1997,11,2205,3535000,7115000,26,-4.516666692,-11.3,1.7,1.655363974
Kajaani,3535000,7115000,Kajaani,1997,12,2205,3535000,7115000,22,-8.019354899,-22.1,1.2,1.160274346
Kajaani,3535000,7115000,Kajaani,1998,1,2205,3535000,7115000,37,-7.354838711,-25.9,1.3,1.447281471
Kajaani,3535000,7115000,Kajaani,1998,2,2205,3535000,7115000,40,-13.8857142,-29.8,1.6,2.133134911
Kajaani,3535000,7115000,Kajaani,1998,3,2205,3535000,7115000,18,-8.138709713,-16.5,1,1.176837387
Kajaani,3535000,7115000,Kajaani,1998,4,2205,3535000,7115000,7,-1.396666736,-12.1,11.9,0.817200154
Kajaani,3535000,7115000,Kajaani,1998,5,2205,3535000,7115000,49,6.141935425,1.8,13.9,2.291639785
Kajaani,3535000,7115000,Kajaani,1998,6,2205,3535000,7115000,60,12.45000006,5.4,18.7,3.503692633
Kajaani,3535000,7115000,Kajaani,1998,7,2205,3535000,7115000,90,15.48387094,12.2,19.8,3.091438055
Kajaani,3535000,7115000,Kajaani,1998,8,2205,3535000,7115000,98,11.78387102,7.2,15.3,4.712372185
Kajaani,3535000,7115000,Kajaani,1998,9,2205,3535000,7115000,37,8.629999979,0.6,14.8,2.595531084
Kajaani,3535000,7115000,Kajaani,1998,10,2205,3535000,7115000,100,3.196774188,-0.6,7,4.364322608
Kajaani,3535000,7115000,Kajaani,1998,11,2205,3535000,7115000,12,-6.186666654,-14.6,0.9,1.248447312
Kajaani,3535000,7115000,Kajaani,1998,12,2205,3535000,7115000,40,-7.835483918,-20.8,3.3,2.068712134
Kajaani,3535000,7115000,Kajaani,1999,1,2205,3535000,7115000,22,-13.30645153,-32.6,0.8,1.509824458
Kajaani,3535000,7115000,Kajaani,1999,2,2205,3535000,7115000,28,-11.11785712,-26.1,-0.9,1.742709682
Kajaani,3535000,7115000,Kajaani,1999,3,2205,3535000,7115000,24,-4.10000003,-12.2,6.6,1.66752666
Kajaani,3535000,7115000,Kajaani,1999,4,2205,3535000,7115000,22,3.486666639,-4.5,12.3,1.638614497
Kajaani,3535000,7115000,Kajaani,1999,5,2205,3535000,7115000,55,4.738709693,-3.2,15.3,4.507103116
Kajaani,3535000,7115000,Kajaani,1999,6,2205,3535000,7115000,32,16.47999986,7.3,22.6,2.033060091
Kajaani,3535000,7115000,Kajaani,1999,7,2205,3535000,7115000,64,15.64193547,10.5,23.2,2.694877658
Kajaani,3535000,7115000,Kajaani,1999,8,2205,3535000,7115000,39,11.7967741,8,17.9,2.719898796
Kajaani,3535000,7115000,Kajaani,1999,9,2205,3535000,7115000,48,9.693333324,3.4,17.2,4.279864645
Kajaani,3535000,7115000,Kajaani,1999,10,2205,3535000,7115000,48,4.258064494,-1.3,10.5,3.118105297
Kajaani,3535000,7115000,Kajaani,1999,11,2205,3535000,7115000,51,-2.443333296,-11,4.8,2.805782207
Kajaani,3535000,7115000,Kajaani,1999,12,2205,3535000,7115000,61,-8.116129027,-17.6,0.6,2.845860982
Kajaani,3535000,7115000,Kajaani,2000,1,2205,3535000,7115000,30,-7.954838734,-24.1,0.9,1.448766624
Kajaani,3535000,7115000,Kajaani,2000,2,2205,3535000,7115000,40,-7.013793179,-19.7,1,2.730957356
Kajaani,3535000,7115000,Kajaani,2000,3,2205,3535000,7115000,41,-4.332258073,-11,4.4,2.329336054
Kajaani,3535000,7115000,Kajaani,2000,4,2205,3535000,7115000,31,2.353333322,-7.1,9.5,1.670914128
Kajaani,3535000,7115000,Kajaani,2000,5,2205,3535000,7115000,25,8.051612954,0.1,15.6,2.329797628
Kajaani,3535000,7115000,Kajaani,2000,6,2205,3535000,7115000,112,12.71333337,5,23.8,5.368704546
Kajaani,3535000,7115000,Kajaani,2000,7,2205,3535000,7115000,51,15.95806448,11.2,20.2,3.125682721
Kajaani,3535000,7115000,Kajaani,2000,8,2205,3535000,7115000,82,12.76774185,10.2,15.7,3.039170798
Kajaani,3535000,7115000,Kajaani,2000,9,2205,3535000,7115000,32,7.403333275,3.7,12.4,2.958719823
Kajaani,3535000,7115000,Kajaani,2000,10,2205,3535000,7115000,47,5.796774143,-5.2,11.2,2.987428858
Kajaani,3535000,7115000,Kajaani,2000,11,2205,3535000,7115000,63,-0.50666667,-13.1,6.4,2.32453184
Kajaani,3535000,7115000,Kajaani,2000,12,2205,3535000,7115000,41,-4.816129077,-24.5,5.1,1.85089342
Kajaani,3535000,7115000,Kajaani,2001,1,2205,3535000,7115000,12,-6.316129015,-17.4,-1.1,0.715421524
Kajaani,3535000,7115000,Kajaani,2001,2,2205,3535000,7115000,51,-12.60714295,-23.5,0.3,3.528230817
Kajaani,3535000,7115000,Kajaani,2001,3,2205,3535000,7115000,29,-9.090322628,-16.1,-0.1,1.6316757
Kajaani,3535000,7115000,Kajaani,2001,4,2205,3535000,7115000,33,2.983333322,-4.3,13.1,1.647359434
Kajaani,3535000,7115000,Kajaani,2001,5,2205,3535000,7115000,55,5.880645125,1.2,11.6,3.657956419
Kajaani,3535000,7115000,Kajaani,2001,6,2205,3535000,7115000,58,13.83666671,7.5,19.2,3.713287727
Kajaani,3535000,7115000,Kajaani,2001,7,2205,3535000,7115000,64,16.99032264,11.6,22,3.385611554
Kajaani,3535000,7115000,Kajaani,2001,8,2205,3535000,7115000,21,12.97096772,8.9,18.9,1.469401165
Kajaani,3535000,7115000,Kajaani,2001,9,2205,3535000,7115000,56,9.396666733,1.2,13.8,2.825174189
Kajaani,3535000,7115000,Kajaani,2001,10,2205,3535000,7115000,71,2.98064517,-3.7,9,3.397975362
Kajaani,3535000,7115000,Kajaani,2001,11,2205,3535000,7115000,20,-5.633333347,-14.6,2.2,1.881549862
Kajaani,3535000,7115000,Kajaani,2001,12,2205,3535000,7115000,8,-12.67096769,-31,-1.9,0.630753091
Kajaani,3535000,7115000,Kajaani,2002,1,2205,3535000,7115000,50,-9.845161326,-28.9,3.1,3.262692338
Kajaani,3535000,7115000,Kajaani,2002,2,2205,3535000,7115000,35,-5.25714291,-22.2,1.7,1.993043457
Kajaani,3535000,7115000,Kajaani,2002,3,2205,3535000,7115000,27,-4.032258041,-13.5,3.9,1.892827435
Kajaani,3535000,7115000,Kajaani,2002,4,2205,3535000,7115000,9,3.000000043,-5.2,11.5,0.91538573
Kajaani,3535000,7115000,Kajaani,2002,5,2205,3535000,7115000,40,9.141935487,0.5,18.1,3.588811766
Kajaani,3535000,7115000,Kajaani,2002,6,2205,3535000,7115000,58,14.44333337,8.6,19.6,3.236998752
Kajaani,3535000,7115000,Kajaani,2002,7,2205,3535000,7115000,84,17.13548402,12.8,22.1,3.734466034
Kajaani,3535000,7115000,Kajaani,2002,8,2205,3535000,7115000,50,15.09032259,11.1,19.5,3.809439323
Kajaani,3535000,7115000,Kajaani,2002,9,2205,3535000,7115000,46,7.333333321,1.2,15.4,2.825174189
Kajaani,3535000,7115000,Kajaani,2002,10,2205,3535000,7115000,9,-2.112903262,-10.6,2.5,0.642575463
Kajaani,3535000,7115000,Kajaani,2002,11,2205,3535000,7115000,27,-8.333333345,-26,-1.4,2.758685344
Kajaani,3535000,7115000,Kajaani,2002,12,2205,3535000,7115000,22,-14.2387097,-32,-2.6,1.865360526
Kajaani,3535000,7115000,Kajaani,2003,1,2205,3535000,7115000,43,-17.01290327,-33.2,0.2,1.94383503
Kajaani,3535000,7115000,Kajaani,2003,2,2205,3535000,7115000,15,-7.489285752,-24.6,-0.8,1.035737092
Kajaani,3535000,7115000,Kajaani,2003,3,2205,3535000,7115000,26,-2.338709663,-10.7,3.9,2.192362108
Kajaani,3535000,7115000,Kajaani,2003,4,2205,3535000,7115000,10,-0.189999992,-9.5,9.3,0.958926603
Kajaani,3535000,7115000,Kajaani,2003,5,2205,3535000,7115000,79,8.480645064,1.2,16.5,4.280488365
Kajaani,3535000,7115000,Kajaani,2003,6,2205,3535000,7115000,30,10.93000008,5.3,16.4,3.33218371
Kajaani,3535000,7115000,Kajaani,2003,7,2205,3535000,7115000,69,19.13548402,10.7,23.6,5.731257439
Kajaani,3535000,7115000,Kajaani,2003,8,2205,3535000,7115000,76,13.532258,6,24,4.850008314
Kajaani,3535000,7115000,Kajaani,2003,9,2205,3535000,7115000,32,8.980000019,4.1,13.8,1.928610959
Kajaani,3535000,7115000,Kajaani,2003,10,2205,3535000,7115000,58,1.925806443,-5.9,8.9,4.544167951
Kajaani,3535000,7115000,Kajaani,2003,11,2205,3535000,7115000,35,-1.603333381,-10.6,4.7,2.150915336
Kajaani,3535000,7115000,Kajaani,2003,12,2205,3535000,7115000,56,-6.522580668,-23.6,2.1,2.761875629
Kajaani,3535000,7115000,Kajaani,2004,1,2205,3535000,7115000,27,-10.93225807,-23.1,-2.5,1.521883383
Kajaani,3535000,7115000,Kajaani,2004,2,2205,3535000,7115000,42,-9.758620716,-23.8,1.6,2.934842499
Kajaani,3535000,7115000,Kajaani,2004,3,2205,3535000,7115000,17,-4.167741961,-13.6,0.7,0.925156191
Kajaani,3535000,7115000,Kajaani,2004,4,2205,3535000,7115000,10,2.160000003,-9.2,8.2,1.184187
Kajaani,3535000,7115000,Kajaani,2004,5,2205,3535000,7115000,91,7.370967777,-0.7,16,4.912131132
Kajaani,3535000,7115000,Kajaani,2004,6,2205,3535000,7115000,47,11.76333332,6.7,18.1,2.750339582
Kajaani,3535000,7115000,Kajaani,2004,7,2205,3535000,7115000,153,15.78064516,13,18.5,12.24455113
Kajaani,3535000,7115000,Kajaani,2004,8,2205,3535000,7115000,118,13.69032272,8.2,20.4,4.41527164
Kajaani,3535000,7115000,Kajaani,2004,9,2205,3535000,7115000,97,9.756666756,5.4,18.1,4.048697818
Kajaani,3535000,7115000,Kajaani,2004,10,2205,3535000,7115000,27,2.390322592,-4.6,8,1.910356607
Kajaani,3535000,7115000,Kajaani,2004,11,2205,3535000,7115000,38,-4.390000013,-17.4,4.8,2.476556749
Kajaani,3535000,7115000,Kajaani,2004,12,2205,3535000,7115000,38,-5.493548362,-17.8,1.3,1.927168517
Kajaani,3535000,7115000,Kajaani,2005,1,2205,3535000,7115000,78.2,-5.509677454,-20.7,1,3.29805081
Kajaani,3535000,7115000,Kajaani,2005,2,2205,3535000,7115000,20.3,-9.521428636,-19.2,-0.5,1.525736005
Kajaani,3535000,7115000,Kajaani,2005,3,2205,3535000,7115000,8,-9.38064522,-19.9,1.8,0.584108537
Kajaani,3535000,7115000,Kajaani,2005,4,2205,3535000,7115000,22.6,2.240000018,-3.5,8.1,1.221568604
Kajaani,3535000,7115000,Kajaani,2005,5,2205,3535000,7115000,92.3,7.387096777,-0.9,17.8,4.828230155
Kajaani,3535000,7115000,Kajaani,2005,6,2205,3535000,7115000,55.9,13.46999992,9.1,21.3,3.189258196
Kajaani,3535000,7115000,Kajaani,2005,7,2205,3535000,7115000,65.7,17.15161293,12.1,21.4,3.826871552
Kajaani,3535000,7115000,Kajaani,2005,8,2205,3535000,7115000,79.9,14.5419354,10.6,21.7,3.637371764
Kajaani,3535000,7115000,Kajaani,2005,9,2205,3535000,7115000,68.1,9.316666603,2,15.7,4.55178251
Kajaani,3535000,7115000,Kajaani,2005,10,2205,3535000,7115000,15.5,3.89677423,-6.3,11,1.206371998
Kajaani,3535000,7115000,Kajaani,2005,11,2205,3535000,7115000,98.6,1.630000024,-5.5,8.5,3.950184105
Kajaani,3535000,7115000,Kajaani,2005,12,2205,3535000,7115000,48.2,-8.396774221,-19.1,-0.3,2.467500541
Kajaani,3535000,7115000,Kajaani,2006,1,2205,3535000,7115000,36.9,-8.764516068,-30.5,0.8,2.171843276
Kajaani,3535000,7115000,Kajaani,2006,2,2205,3535000,7115000,18.4,-13.59285716,-24.5,-5.4,0.916284204
Kajaani,3535000,7115000,Kajaani,2006,3,2205,3535000,7115000,19.8,-10.56774204,-20.6,-1.6,1.197129195
Kajaani,3535000,7115000,Kajaani,2006,4,2205,3535000,7115000,36.7,2.549999991,-3.2,8,2.333220806
Kajaani,3535000,7115000,Kajaani,2006,5,2205,3535000,7115000,74.2,9.170967679,0,16.7,3.586914702
Kajaani,3535000,7115000,Kajaani,2006,6,2205,3535000,7115000,33.1,14.5066666,7.3,22.2,2.182924815
Kajaani,3535000,7115000,Kajaani,2006,7,2205,3535000,7115000,23,15.732258,10.3,23.3,1.658468043
Kajaani,3535000,7115000,Kajaani,2006,8,2205,3535000,7115000,24.6,15.53548404,12.9,19.4,1.327387298
Kajaani,3535000,7115000,Kajaani,2006,9,2205,3535000,7115000,87.5,9.406666577,1.9,14.9,5.0988899
Kajaani,3535000,7115000,Kajaani,2006,10,2205,3535000,7115000,89,2.00645162,-8.9,10.4,4.753889184
Kajaani,3535000,7115000,Kajaani,2006,11,2205,3535000,7115000,47.4,-3.126666695,-18.2,5.4,2.776552086
Kajaani,3535000,7115000,Kajaani,2006,12,2205,3535000,7115000,95.8,-0.825806463,-12,5.7,4.152216641
Kajaani,3535000,7115000,Kajaani,2007,1,2205,3535000,7115000,58.3,-8.141935494,-24,1.9,2.821632999
Kajaani,3535000,7115000,Kajaani,2007,2,2205,3535000,7115000,19.3,-16.06785716,-29.9,-2.6,1.73190948
Kajaani,3535000,7115000,Kajaani,2007,3,2205,3535000,7115000,36.7,0.241935492,-7.2,6.3,1.576091538
Kajaani,3535000,7115000,Kajaani,2007,4,2205,3535000,7115000,32.8,1.929999972,-5.1,9.9,1.824910644
Kajaani,3535000,7115000,Kajaani,2007,5,2205,3535000,7115000,91.8,7.84838706,0,15.3,4.169146715
Kajaani,3535000,7115000,Kajaani,2007,6,2205,3535000,7115000,64.1,12.74666675,8.9,19.5,3.550957485
Kajaani,3535000,7115000,Kajaani,2007,7,2205,3535000,7115000,167.1,14.98064512,10.9,18.8,6.813337635
Kajaani,3535000,7115000,Kajaani,2007,8,2205,3535000,7115000,51.2,14.74516124,5.1,20.9,3.278502797
Kajaani,3535000,7115000,Kajaani,2007,9,2205,3535000,7115000,88.5,7.08999997,3.7,12.9,3.663590686
Kajaani,3535000,7115000,Kajaani,2007,10,2205,3535000,7115000,73,3.80967742,-1.9,11.2,4.920625932
Kajaani,3535000,7115000,Kajaani,2007,11,2205,3535000,7115000,51,-3.490000026,-12.6,2.6,1.997757355
Kajaani,3535000,7115000,Kajaani,2007,12,2205,3535000,7115000,69.8,-1.570967739,-8.4,2.8,3.566592274
Kajaani,3535000,7115000,Kajaani,2008,1,2205,3535000,7115000,81.3,-5.574193571,-17.9,1.2,3.533148711
Kajaani,3535000,7115000,Kajaani,2008,2,2205,3535000,7115000,42.9,-5.144827541,-14.2,0,1.901574434
Kajaani,3535000,7115000,Kajaani,2008,3,2205,3535000,7115000,52.3,-5.193548342,-12.9,4.6,3.745641166
Kajaani,3535000,7115000,Kajaani,2008,4,2205,3535000,7115000,44,1.476666653,-4.5,10.5,2.448128549
Kajaani,3535000,7115000,Kajaani,2008,5,2205,3535000,7115000,20.9,6.751612969,0,14.4,0.999322351
Kajaani,3535000,7115000,Kajaani,2008,6,2205,3535000,7115000,70.4,11.78666662,3.6,16.9,2.7879956
Kajaani,3535000,7115000,Kajaani,2008,7,2205,3535000,7115000,97.3,13.81612888,7.2,17.9,4.358491857
Kajaani,3535000,7115000,Kajaani,2008,8,2205,3535000,7115000,72.3,11.28387097,5,15.4,3.560560522
Kajaani,3535000,7115000,Kajaani,2008,9,2205,3535000,7115000,40.6,6.076666689,1.3,12.5,3.552146794
Kajaani,3535000,7115000,Kajaani,2008,10,2205,3535000,7115000,110.2,4.209677386,-0.7,8.9,4.581836463
Kajaani,3535000,7115000,Kajaani,2008,11,2205,3535000,7115000,68.3,-1.056666679,-6,4.3,3.2812617
Kajaani,3535000,7115000,Kajaani,2008,12,2205,3535000,7115000,51.3,-2.848387125,-9.6,1.3,2.465473447
Kajaani,3535000,7115000,Kajaani,2009,1,2205,3535000,7115000,36.8,-9.977419312,-19.2,2.1,1.611364191
Kajaani,3535000,7115000,Kajaani,2009,2,2205,3535000,7115000,24.3,-9.882142867,-21.2,-2.6,1.392587132
Kajaani,3535000,7115000,Kajaani,2009,3,2205,3535000,7115000,15.4,-4.92903224,-11.3,0.3,1.157723027
Kajaani,3535000,7115000,Kajaani,2009,4,2205,3535000,7115000,21,0.306666662,-5.4,9,1.562491368
Kajaani,3535000,7115000,Kajaani,2009,5,2205,3535000,7115000,48,9.945161343,5.4,20.4,2.638164898
Kajaani,3535000,7115000,Kajaani,2009,6,2205,3535000,7115000,48.9,12.24333339,3.9,20.7,2.249314065
Kajaani,3535000,7115000,Kajaani,2009,7,2205,3535000,7115000,86.5,14.81290313,6.8,19,4.97804224
Kajaani,3535000,7115000,Kajaani,2009,8,2205,3535000,7115000,80,13.79354843,9.3,18.5,4.630796948
Kajaani,3535000,7115000,Kajaani,2009,9,2205,3535000,7115000,69.8,9.536666612,0.5,17.8,4.682906066
Kajaani,3535000,7115000,Kajaani,2009,10,2205,3535000,7115000,38.3,-0.761290325,-7.4,2.3,2.403545744
Kajaani,3535000,7115000,Kajaani,2009,11,2205,3535000,7115000,51.4,-0.283333311,-4.7,3.5,2.347079462
Kajaani,3535000,7115000,Kajaani,2009,12,2205,3535000,7115000,24,-9.92580643,-22.8,1.7,1.092693235
Kajaani,3535000,7115000,Kajaani,2010,1,2205,3535000,7115000,14.5,-17.00000008,-29,-5.1,0.874599755
Kajaani,3535000,7115000,Kajaani,2010,2,2205,3535000,7115000,42.4,-13.20000003,-29.5,-0.1,2.042640707
Kajaani,3535000,7115000,Kajaani,2010,3,2205,3535000,7115000,62.4,-7.167741913,-18,1.1,2.298367815
Kajaani,3535000,7115000,Kajaani,2010,4,2205,3535000,7115000,32.7,2.359999995,-0.2,5.7,1.236611055
Kajaani,3535000,7115000,Kajaani,2010,5,2205,3535000,7115000,58.7,10.89354845,2.2,21.2,3.065391304
Kajaani,3535000,7115000,Kajaani,2010,6,2205,3535000,7115000,82.2,11.85333331,6,19.9,7.157229396
Kajaani,3535000,7115000,Kajaani,2010,7,2205,3535000,7115000,83.8,19.34516128,12.1,27.2,5.231155496
Kajaani,3535000,7115000,Kajaani,2010,8,2205,3535000,7115000,97.7,13.46774189,6.4,23.2,6.044439374
Kajaani,3535000,7115000,Kajaani,2010,9,2205,3535000,7115000,100.6,8.316666698,2,14.1,5.680986645
Kajaani,3535000,7115000,Kajaani,2010,10,2205,3535000,7115000,31,2.506451612,-2.1,7.4,1.352528484
Kajaani,3535000,7115000,Kajaani,2010,11,2205,3535000,7115000,37.1,-5.589999988,-18.9,6.2,2.044080376
Kajaani,3535000,7115000,Kajaani,2010,12,2205,3535000,7115000,18.8,-14.70967743,-26.4,-5.7,1.604563358
Kajaani,3535000,7115000,Kajaani,2011,1,2205,3535000,7115000,54.2,-9.906451584,-22.3,0,1.863307241
Kajaani,3535000,7115000,Kajaani,2011,2,2205,3535000,7115000,18.9,-17.11428578,-29,-2.8,1.233971286
Kajaani,3535000,7115000,Kajaani,2011,3,2205,3535000,7115000,25.4,-4.019354842,-9.7,2.5,1.346209299
Kajaani,3535000,7115000,Kajaani,2011,4,2205,3535000,7115000,20.2,3.953333275,-0.8,8.7,1.450548833
Kajaani,3535000,7115000,Kajaani,2011,5,2205,3535000,7115000,45.4,8.958064572,1.7,15.8,2.880341221
Kajaani,3535000,7115000,Kajaani,2011,6,2205,3535000,7115000,85.3,15.74333331,9.7,23.3,6.216922536
Kajaani,3535000,7115000,Kajaani,2011,7,2205,3535000,7115000,126.8,18.52903237,13.3,23.7,9.224545442
Kajaani,3535000,7115000,Kajaani,2011,8,2205,3535000,7115000,93.2,13.89032256,10.5,19.4,5.594576844
Kajaani,3535000,7115000,Kajaani,2011,9,2205,3535000,7115000,77.1,10.08333338,6.4,15.5,3.801828026
